,time,rho,Isolation Forest,SVM,Autoencoder,Voted,mean
2972,330,3,0,0,0,0,7.68
2973,330,4,0,1,0,0,6.04
2974,330,5,1,1,1,1,2.48
2975,330,6,0,1,1,1,0.96
2976,330,7,0,0,0,0,0.52
2977,330,8,0,0,0,0,0.2
2978,330,9,0,0,0,0,-0.13
2979,331,1,0,0,0,0,9.81
2980,331,2,0,0,0,0,8.34
2981,331,3,0,0,0,0,7.73
2982,331,4,0,1,0,0,6.28
2983,331,5,1,1,0,1,2.82
2984,331,6,0,0,0,0,1.12
2985,331,7,0,0,0,0,0.62
2986,331,8,0,0,0,0,0.34
2987,331,9,0,1,0,0,0.08
2988,332,1,0,1,0,0,10.08
2989,332,2,0,0,0,0,8.42
2990,332,3,0,0,0,0,7.73
2991,332,4,0,1,0,0,6.63
2992,332,5,1,1,0,1,3.63
2993,332,6,0,1,0,0,1.35
2994,332,7,0,0,0,0,0.46
2995,332,8,0,0,0,0,-0.04
2996,332,9,0,0,0,0,-0.38
2997,333,1,0,1,0,0,10.02
2998,333,2,0,0,0,0,8.37
2999,333,3,0,0,0,0,7.62
3000,333,4,0,1,0,0,6.58
3001,333,5,1,1,0,1,3.47
3002,333,6,0,1,1,1,1.04
3003,333,7,0,1,0,0,0.3
3004,333,8,0,1,0,0,-0.15
3005,333,9,0,0,0,0,-0.42
3006,334,1,0,1,0,0,10.01
3007,334,2,0,0,0,0,8.4
3008,334,3,0,0,0,0,7.55
3009,334,4,0,1,0,0,6.53
3010,334,5,1,1,0,1,3.78
3011,334,6,1,1,1,1,1.23
3012,334,7,0,1,0,0,0.15
3013,334,8,0,1,0,0,-0.3
3014,334,9,0,1,0,0,-0.55
3015,335,1,0,0,0,0,9.66
3016,335,2,0,0,0,0,8.18
3017,335,3,0,0,0,0,7.46
3018,335,4,0,1,0,0,6.64
3019,335,5,1,1,0,1,4.18
3020,335,6,1,1,0,1,1.69
3021,335,7,0,0,0,0,0.47
3022,335,8,0,0,0,0,0.0
3023,335,9,0,0,0,0,-0.27
3024,336,1,0,0,0,0,9.53
3025,336,2,0,0,0,0,8.16
3026,336,3,0,0,0,0,7.48
3027,336,4,0,1,0,0,6.36
3028,336,5,0,1,0,0,3.76
3029,336,6,0,1,0,0,1.67
3030,336,7,0,0,0,0,0.51
3031,336,8,0,0,0,0,0.01
3032,336,9,0,0,0,0,-0.26
3033,337,1,0,0,0,0,9.66
3034,337,2,0,0,0,0,8.31
3035,337,3,0,0,0,0,7.61
3036,337,4,0,1,0,0,6.24
3037,337,5,0,0,0,0,4.05
3038,337,6,0,0,0,0,2.29
3039,337,7,0,0,0,0,0.94
3040,337,8,0,1,0,0,0.34
3041,337,9,0,0,0,0,-0.09
3042,338,1,0,0,0,0,9.62
3043,338,2,0,0,0,0,8.39
3044,338,3,0,0,0,0,7.74
3045,338,4,0,1,0,0,6.1
3046,338,5,0,0,0,0,3.53
3047,338,6,0,0,0,0,2.1
3048,338,7,0,0,0,0,1.08
3049,338,8,0,0,0,0,0.4
3050,338,9,0,0,0,0,-0.1
3051,339,1,0,0,0,0,9.8
3052,339,2,0,0,0,0,8.49
3053,339,3,0,0,0,0,7.69
3054,339,4,0,1,0,0,5.91
3055,339,5,0,0,0,0,3.62
3056,339,6,0,1,0,0,2.07
3057,339,7,0,1,0,0,1.08
3058,339,8,0,0,0,0,0.43
3059,339,9,0,0,0,0,-0.06
3060,340,1,0,1,0,0,10.03
3061,340,2,0,1,0,0,8.62
3062,340,3,0,1,0,0,7.69
3063,340,4,0,1,0,0,5.59
3064,340,5,0,0,0,0,3.05
3065,340,6,0,0,0,0,1.46
3066,340,7,0,1,0,0,0.59
3067,340,8,0,0,0,0,-0.01
3068,340,9,0,0,0,0,-0.44
3069,341,1,1,1,1,1,10.24
3070,341,2,0,1,1,1,8.74
3071,341,3,0,1,0,0,7.83
3072,341,4,1,1,0,1,5.76
3073,341,5,0,1,0,0,2.93
3074,341,6,0,1,0,0,1.4
3075,341,7,0,1,0,0,0.36
3076,341,8,0,1,0,0,-0.34
3077,341,9,0,1,0,0,-0.7
3078,342,1,0,1,1,1,10.22
3079,342,2,1,1,1,1,8.79
3080,342,3,0,1,0,0,7.93
3081,342,4,0,1,0,0,6.21
3082,342,5,0,1,0,0,3.0
3083,342,6,0,1,0,0,0.98
3084,342,7,1,1,1,1,-0.01
3085,342,8,0,1,0,0,-0.47
3086,342,9,0,1,0,0,-0.76
3087,343,1,0,1,0,0,10.05
3088,343,2,0,1,0,0,8.68
3089,343,3,0,1,0,0,7.87
3090,343,4,0,0,0,0,6.78
3091,343,5,0,1,0,0,3.86
3092,343,6,0,0,0,0,1.32
3093,343,7,0,1,0,0,0.18
3094,343,8,0,1,0,0,-0.32
3095,343,9,0,1,0,0,-0.65
3096,344,1,1,1,1,1,10.15
3097,344,2,0,1,0,0,8.68
3098,344,3,0,0,0,0,7.82
3099,344,4,0,1,0,0,6.56
3100,344,5,0,1,0,0,3.46
3101,344,6,0,0,0,0,1.23
3102,344,7,0,0,0,0,0.39
3103,344,8,0,0,0,0,-0.07
3104,344,9,0,1,0,0,-0.41
3105,345,1,0,1,0,0,9.94
3106,345,2,0,0,0,0,8.52
3107,345,3,0,0,0,0,7.68
3108,345,4,0,1,0,0,6.06
3109,345,5,1,1,0,1,2.71
3110,345,6,0,1,1,1,0.9
3111,345,7,0,1,0,0,0.24
3112,345,8,0,0,0,0,-0.16
3113,345,9,0,1,0,0,-0.48
3114,346,1,0,0,0,0,9.72
3115,346,2,0,0,0,0,8.44
3116,346,3,0,1,0,0,7.64
3117,346,4,1,1,0,1,5.73
3118,346,5,1,1,1,1,2.39
3119,346,6,0,1,1,1,0.87
3120,346,7,0,1,0,0,0.27
3121,346,8,0,1,0,0,-0.19
3122,346,9,0,1,0,0,-0.6
3123,347,1,0,0,0,0,9.83
3124,347,2,0,0,0,0,8.52
3125,347,3,0,1,0,0,7.56
3126,347,4,1,1,1,1,4.88
3127,347,5,1,1,1,1,1.74
3128,347,6,1,1,1,1,0.61
3129,347,7,0,1,1,1,0.05
3130,347,8,0,1,0,0,-0.41
3131,347,9,1,1,0,1,-0.81
3132,348,1,0,1,0,0,9.73
3133,348,2,0,1,0,0,8.5
3134,348,3,1,1,1,1,7.25
3135,348,4,1,1,1,1,4.99
3136,348,5,1,1,0,1,2.82
3137,348,6,0,0,0,0,1.45
3138,348,7,0,0,0,0,0.62
3139,348,8,0,0,0,0,-0.04
3140,348,9,0,1,0,0,-0.55
3141,349,1,0,0,0,0,9.7
3142,349,2,0,0,0,0,8.44
3143,349,3,0,1,0,0,7.4
3144,349,4,0,1,0,0,5.79
3145,349,5,0,1,0,0,4.1
3146,349,6,0,1,0,0,2.41
3147,349,7,0,1,0,0,1.26
3148,349,8,0,1,0,0,0.5
3149,349,9,0,0,0,0,-0.2
3150,350,1,0,0,0,0,9.75
3151,350,2,0,1,0,0,8.51
3152,350,3,0,0,0,0,7.64
3153,350,4,0,1,0,0,6.2
3154,350,5,0,1,0,0,3.93
3155,350,6,0,1,0,0,1.73
3156,350,7,0,0,0,0,0.67
3157,350,8,0,0,0,0,0.02
3158,350,9,0,0,0,0,-0.34
3159,351,1,0,1,0,0,9.37
3160,351,2,0,1,0,0,8.31
3161,351,3,0,0,0,0,7.67
3162,351,4,0,1,0,0,6.68
3163,351,5,1,1,0,1,4.62
3164,351,6,1,1,0,1,2.1
3165,351,7,0,0,0,0,0.82
3166,351,8,0,0,0,0,0.26
3167,351,9,0,0,0,0,-0.05
3168,352,1,0,1,0,0,9.26
3169,352,2,0,1,0,0,8.16
3170,352,3,0,1,0,0,7.44
3171,352,4,0,1,0,0,6.16
3172,352,5,1,1,0,1,3.84
3173,352,6,1,1,0,1,1.75
3174,352,7,0,1,0,0,0.59
3175,352,8,0,1,0,0,-0.02
3176,352,9,0,1,0,0,-0.5
3177,353,1,0,1,0,0,9.37
3178,353,2,0,1,0,0,8.18
3179,353,3,0,1,0,0,7.43
3180,353,4,0,1,0,0,6.14
3181,353,5,0,1,0,0,3.9
3182,353,6,0,0,0,0,1.87
3183,353,7,0,0,0,0,0.95
3184,353,8,0,0,0,0,0.32
3185,353,9,0,0,0,0,-0.32
3186,354,1,0,1,0,0,9.75
3187,354,2,0,1,0,0,8.28
3188,354,3,0,1,0,0,7.43
3189,354,4,0,1,0,0,5.82
3190,354,5,0,1,0,0,3.14
3191,354,6,0,0,0,0,1.56
3192,354,7,0,0,0,0,0.78
3193,354,8,0,1,0,0,0.15
3194,354,9,0,1,0,0,-0.43
3195,355,1,0,1,0,0,10.14
3196,355,2,0,0,0,0,8.5
3197,355,3,0,0,0,0,7.66
3198,355,4,0,1,0,0,6.22
3199,355,5,0,1,0,0,3.12
3200,355,6,0,0,0,0,1.33
3201,355,7,0,0,0,0,0.59
3202,355,8,0,1,0,0,-0.01
3203,355,9,0,1,0,0,-0.54
3204,356,1,0,1,0,0,9.67
3205,356,2,0,1,0,0,8.21
3206,356,3,0,1,0,0,7.33
3207,356,4,1,1,0,1,5.55
3208,356,5,1,1,0,1,3.04
3209,356,6,0,1,0,0,1.64
3210,356,7,0,1,0,0,0.85
3211,356,8,0,1,0,0,0.3
3212,356,9,0,1,0,0,-0.23
3213,357,1,0,1,0,0,9.34
3214,357,2,0,1,0,0,8.12
3215,357,3,0,1,0,0,7.43
3216,357,4,0,1,0,0,5.45
3217,357,5,1,1,1,1,2.53
3218,357,6,0,1,0,0,1.19
3219,357,7,0,1,0,0,0.54
3220,357,8,0,1,0,0,0.01
3221,357,9,0,1,0,0,-0.51
3222,358,1,0,1,0,0,9.25
3223,358,2,0,1,0,0,8.2
3224,358,3,0,0,0,0,7.6
3225,358,4,0,1,0,0,5.85
3226,358,5,1,1,0,1,2.91
3227,358,6,0,1,0,0,1.42
3228,358,7,0,1,0,0,0.67
3229,358,8,0,1,0,0,0.2
3230,358,9,0,1,0,0,-0.21
3231,359,1,0,0,0,0,9.64
3232,359,2,0,0,0,0,8.43
3233,359,3,0,0,0,0,7.77
3234,359,4,0,1,0,0,6.57
3235,359,5,0,1,0,0,3.87
3236,359,6,0,1,0,0,1.81
3237,359,7,0,1,0,0,0.66
3238,359,8,0,0,0,0,0.03
3239,359,9,0,0,0,0,-0.35
3240,360,1,0,0,0,0,9.71
3241,360,2,0,0,0,0,8.41
3242,360,3,0,0,0,0,7.73
3243,360,4,0,0,0,0,6.55
3244,360,5,0,1,0,0,3.66
3245,360,6,0,0,0,0,1.61
3246,360,7,0,0,0,0,0.52
3247,360,8,0,0,0,0,-0.03
3248,360,9,0,0,0,0,-0.41
3249,361,1,0,0,0,0,9.75
3250,361,2,0,0,0,0,8.45
3251,361,3,0,0,0,0,7.8
3252,361,4,0,1,0,0,6.74
3253,361,5,0,1,0,0,3.98
3254,361,6,0,1,0,0,1.83
3255,361,7,0,0,0,0,0.74
3256,361,8,0,0,0,0,0.03
3257,361,9,0,1,0,0,-0.53
3258,362,1,0,1,0,0,9.99
3259,362,2,0,1,0,0,8.63
3260,362,3,0,1,0,0,8.0
3261,362,4,0,1,0,0,6.96
3262,362,5,1,1,0,1,4.02
3263,362,6,0,1,0,0,2.09
3264,362,7,0,0,0,0,0.93
3265,362,8,0,0,0,0,0.2
3266,362,9,0,0,0,0,-0.31
3267,363,1,0,1,0,0,10.03
3268,363,2,0,0,0,0,8.53
3269,363,3,0,0,0,0,7.8
3270,363,4,0,1,0,0,6.1
3271,363,5,0,1,0,0,2.99
3272,363,6,0,0,0,0,1.65
3273,363,7,0,0,0,0,0.8
3274,363,8,0,0,0,0,0.12
3275,363,9,0,0,0,0,-0.4
3276,364,1,0,0,0,0,9.81
3277,364,2,0,0,0,0,8.36
3278,364,3,0,0,0,0,7.66
3279,364,4,0,1,0,0,6.09
3280,364,5,0,1,0,0,3.36
3281,364,6,0,0,0,0,1.41
3282,364,7,0,0,0,0,0.3
3283,364,8,0,1,0,0,-0.29
3284,364,9,0,1,0,0,-0.62
3285,365,1,0,0,0,0,9.75
3286,365,2,0,0,0,0,8.45
3287,365,3,0,0,0,0,7.75
3288,365,4,0,1,0,0,5.85
3289,365,5,0,1,0,0,3.07
3290,365,6,0,1,0,0,1.43
3291,365,7,0,1,0,0,0.37
3292,365,8,0,1,0,0,-0.18
3293,365,9,0,1,0,0,-0.54
3294,366,1,0,0,0,0,9.7
3295,366,2,0,0,0,0,8.45
3296,366,3,0,1,0,0,7.77
3297,366,4,0,1,0,0,5.41
3298,366,5,0,0,0,0,2.56
3299,366,6,0,0,0,0,1.21
3300,366,7,0,1,0,0,0.41
3301,366,8,0,1,0,0,-0.1
3302,366,9,0,0,0,0,-0.45
3303,367,1,0,0,0,0,9.43
3304,367,2,0,0,0,0,8.26
3305,367,3,0,0,0,0,7.65
3306,367,4,0,1,0,0,6.28
3307,367,5,0,1,0,0,3.63
3308,367,6,0,1,0,0,1.86
3309,367,7,0,0,0,0,0.69
3310,367,8,0,0,0,0,-0.05
3311,367,9,0,0,0,0,-0.47
3312,368,1,0,0,0,0,9.53
3313,368,2,0,0,0,0,8.27
3314,368,3,0,1,0,0,7.52
3315,368,4,1,1,1,1,4.86
3316,368,5,0,1,1,1,2.31
3317,368,6,0,0,0,0,1.24
3318,368,7,0,0,0,0,0.58
3319,368,8,0,0,0,0,0.05
3320,368,9,0,0,0,0,-0.4
3321,369,1,0,1,0,0,9.31
3322,369,2,0,0,0,0,8.23
3323,369,3,0,0,0,0,7.56
3324,369,4,1,1,1,1,4.79
3325,369,5,1,1,1,1,2.02
3326,369,6,0,0,0,0,1.1
3327,369,7,0,0,0,0,0.51
3328,369,8,0,0,0,0,0.0
3329,369,9,0,0,0,0,-0.44
3330,370,1,0,0,0,0,9.43
3331,370,2,0,0,0,0,8.33
3332,370,3,0,0,0,0,7.59
3333,370,4,1,1,1,1,4.84
3334,370,5,0,1,1,1,2.29
3335,370,6,0,0,0,0,1.27
3336,370,7,0,0,0,0,0.68
3337,370,8,0,0,0,0,0.02
3338,370,9,0,1,0,0,-0.61
3339,371,1,0,1,0,0,9.39
3340,371,2,0,1,0,0,8.26
3341,371,3,0,0,0,0,7.64
3342,371,4,0,1,0,0,5.47
3343,371,5,1,1,1,1,2.26
3344,371,6,0,0,1,0,0.96
3345,371,7,0,0,0,0,0.37
3346,371,8,0,0,0,0,-0.15
3347,371,9,0,0,0,0,-0.56
3348,372,1,0,1,0,0,9.73
3349,372,2,0,1,0,0,8.45
3350,372,3,0,0,0,0,7.65
3351,372,4,0,1,0,0,5.5
3352,372,5,0,0,0,0,2.78
3353,372,6,0,0,0,0,1.5
3354,372,7,0,0,0,0,0.83
3355,372,8,0,0,0,0,0.28
3356,372,9,0,0,0,0,-0.33
3357,373,1,0,0,0,0,9.67
3358,373,2,0,1,0,0,8.29
3359,373,3,0,1,0,0,7.45
3360,373,4,0,1,0,0,5.78
3361,373,5,0,0,0,0,3.02
3362,373,6,0,0,0,0,1.57
3363,373,7,0,0,0,0,0.78
3364,373,8,0,0,0,0,0.32
3365,373,9,0,0,0,0,-0.07
3366,374,1,0,1,0,0,10.07
3367,374,2,1,1,1,1,8.66
3368,374,3,0,1,0,0,7.7
3369,374,4,0,0,0,0,6.01
3370,374,5,0,0,0,0,3.49
3371,374,6,0,0,0,0,1.8
3372,374,7,0,0,0,0,0.79
3373,374,8,0,0,0,0,0.28
3374,374,9,0,0,0,0,-0.12
3375,375,1,0,1,0,0,9.95
3376,375,2,0,1,0,0,8.52
3377,375,3,0,1,0,0,7.48
3378,375,4,0,1,0,0,5.75
3379,375,5,0,0,0,0,3.34
3380,375,6,0,0,0,0,1.67
3381,375,7,0,0,0,0,0.73
3382,375,8,0,0,0,0,0.21
3383,375,9,0,0,0,0,-0.25
3384,376,1,0,1,0,0,9.99
3385,376,2,0,1,0,0,8.65
3386,376,3,0,0,0,0,7.73
3387,376,4,0,1,0,0,5.85
3388,376,5,0,0,0,0,3.03
3389,376,6,0,0,0,0,1.48
3390,376,7,0,0,0,0,0.73
3391,376,8,0,0,0,0,0.23
3392,376,9,0,0,0,0,-0.19
3393,377,1,1,1,1,1,10.23
3394,377,2,1,1,1,1,8.82
3395,377,3,0,1,0,0,7.92
3396,377,4,0,0,0,0,6.8
3397,377,5,0,1,0,0,4.36
3398,377,6,0,1,0,0,2.24
3399,377,7,0,0,0,0,1.06
3400,377,8,0,0,0,0,0.34
3401,377,9,0,1,0,0,-0.26
3402,378,1,0,0,0,0,9.81
3403,378,2,0,1,0,0,8.4
3404,378,3,0,0,0,0,7.53
3405,378,4,0,0,0,0,6.13
3406,378,5,0,0,0,0,3.84
3407,378,6,0,0,0,0,1.88
3408,378,7,0,0,0,0,0.82
3409,378,8,0,0,0,0,0.05
3410,378,9,0,0,0,0,-0.47
3411,379,1,0,0,0,0,9.46
3412,379,2,0,1,0,0,8.14
3413,379,3,0,1,0,0,7.29
3414,379,4,1,1,1,1,5.35
3415,379,5,1,1,1,1,2.61
3416,379,6,0,0,0,0,1.31
3417,379,7,0,0,0,0,0.48
3418,379,8,0,0,0,0,-0.17
3419,379,9,0,0,0,0,-0.54
3420,380,1,0,1,0,0,9.8
3421,380,2,0,1,0,0,8.36
3422,380,3,0,1,0,0,7.38
3423,380,4,1,1,1,1,5.4
3424,380,5,1,1,1,1,2.65
3425,380,6,0,0,0,0,1.39
3426,380,7,0,0,0,0,0.65
3427,380,8,0,0,0,0,-0.03
3428,380,9,0,0,0,0,-0.48
3429,381,1,0,1,0,0,9.47
3430,381,2,0,1,0,0,8.23
3431,381,3,0,0,0,0,7.47
3432,381,4,0,1,0,0,5.77
3433,381,5,0,0,0,0,3.16
3434,381,6,0,0,0,0,1.62
3435,381,7,0,0,0,0,0.77
3436,381,8,0,0,0,0,0.08
3437,381,9,0,0,0,0,-0.41
3438,382,1,0,1,0,0,9.64
3439,382,2,0,1,0,0,8.33
3440,382,3,0,1,0,0,7.52
3441,382,4,0,1,0,0,5.81
3442,382,5,1,1,0,1,3.46
3443,382,6,0,1,0,0,2.24
3444,382,7,0,1,0,0,1.5
3445,382,8,0,1,0,0,0.74
3446,382,9,0,1,0,0,-0.07
3447,383,1,0,1,0,0,10.14
3448,383,2,0,0,0,0,8.51
3449,383,3,0,0,0,0,7.68
3450,383,4,0,1,0,0,5.92
3451,383,5,1,1,0,1,3.39
3452,383,6,0,1,0,0,1.96
3453,383,7,0,0,0,0,1.19
3454,383,8,0,0,0,0,0.53
3455,383,9,0,1,0,0,-0.16
3456,384,1,0,1,0,0,10.14
3457,384,2,0,1,0,0,8.59
3458,384,3,0,0,0,0,7.82
3459,384,4,0,1,0,0,6.16
3460,384,5,1,1,0,1,3.12
3461,384,6,0,1,0,0,1.61
3462,384,7,0,1,0,0,0.83
3463,384,8,0,1,0,0,0.22
3464,384,9,0,1,0,0,-0.38
3465,385,1,0,0,0,0,9.91
3466,385,2,0,0,0,0,8.4
3467,385,3,0,0,0,0,7.64
3468,385,4,0,1,0,0,6.14
3469,385,5,1,1,0,1,3.24
3470,385,6,0,1,0,0,1.56
3471,385,7,0,0,0,0,0.58
3472,385,8,0,1,0,0,-0.07
3473,385,9,0,1,0,0,-0.49
3474,386,1,0,1,0,0,9.95
3475,386,2,0,0,0,0,8.39
3476,386,3,0,0,0,0,7.62
3477,386,4,0,1,0,0,6.43
3478,386,5,0,1,0,0,3.44
3479,386,6,0,0,0,0,1.68
3480,386,7,0,0,0,0,0.57
3481,386,8,0,0,0,0,-0.04
3482,386,9,0,1,0,0,-0.49
3483,387,1,1,1,1,1,10.28
3484,387,2,0,1,0,0,8.66
3485,387,3,0,1,0,0,7.79
3486,387,4,0,1,0,0,6.79
3487,387,5,0,1,0,0,3.92
3488,387,6,0,0,0,0,1.73
3489,387,7,0,0,0,0,0.69
3490,387,8,0,0,0,0,0.15
3491,387,9,0,0,0,0,-0.27
3492,388,1,1,1,1,1,10.54
3493,388,2,1,1,1,1,8.88
3494,388,3,0,1,0,0,7.83
3495,388,4,0,1,0,0,6.5
3496,388,5,0,1,0,0,3.35
3497,388,6,0,0,0,0,1.46
3498,388,7,0,0,0,0,0.54
3499,388,8,0,0,0,0,0.04
3500,388,9,0,0,0,0,-0.32
3501,389,1,1,1,1,1,10.25
3502,389,2,0,1,0,0,8.59
3503,389,3,0,0,0,0,7.6
3504,389,4,0,1,0,0,5.17
3505,389,5,0,0,0,0,2.66
3506,389,6,0,0,0,0,1.45
3507,389,7,0,0,0,0,0.77
3508,389,8,0,1,0,0,0.22
3509,389,9,0,1,0,0,-0.31
3510,390,1,1,1,1,1,10.25
3511,390,2,0,1,0,0,8.55
3512,390,3,0,0,0,0,7.64
3513,390,4,0,1,0,0,5.53
3514,390,5,1,1,0,1,2.75
3515,390,6,0,1,0,0,1.47
3516,390,7,0,1,0,0,0.86
3517,390,8,0,1,0,0,0.34
3518,390,9,0,1,0,0,-0.2
3519,391,1,0,1,0,0,10.18
3520,391,2,0,1,0,0,8.58
3521,391,3,0,0,0,0,7.8
3522,391,4,0,0,0,0,6.74
3523,391,5,0,0,0,0,5.22
3524,391,6,0,0,0,0,3.9
3525,391,7,1,1,1,1,2.75
3526,391,8,1,1,1,1,1.99
3527,391,9,1,1,1,1,1.0
3528,392,1,0,1,0,0,10.15
3529,392,2,0,1,0,0,8.54
3530,392,3,0,0,0,0,7.7
3531,392,4,0,0,0,0,6.53
3532,392,5,0,0,0,0,4.98
3533,392,6,0,0,0,0,3.57
3534,392,7,1,1,1,1,2.49
3535,392,8,1,1,1,1,2.0
3536,392,9,1,1,1,1,1.24
3537,393,1,0,0,0,0,9.86
3538,393,2,0,0,0,0,8.3
3539,393,3,0,0,0,0,7.52
3540,393,4,0,0,0,0,6.38
3541,393,5,0,0,0,0,4.93
3542,393,6,0,0,0,0,3.69
3543,393,7,0,1,0,0,2.66
3544,393,8,1,1,1,1,1.76
3545,393,9,1,1,1,1,0.81
3546,394,1,0,0,0,0,9.87
3547,394,2,0,0,0,0,8.34
3548,394,3,0,0,0,0,7.6
3549,394,4,0,0,0,0,6.44
3550,394,5,0,0,0,0,4.95
3551,394,6,0,0,0,0,3.74
3552,394,7,1,1,1,1,2.65
3553,394,8,1,1,1,1,1.84
3554,394,9,1,1,1,1,0.82
3555,395,1,0,0,0,0,9.74
3556,395,2,0,0,0,0,8.28
3557,395,3,0,0,0,0,7.61
3558,395,4,0,0,0,0,6.67
3559,395,5,0,0,0,0,5.13
3560,395,6,0,0,0,0,3.85
3561,395,7,1,1,1,1,2.77
3562,395,8,1,1,1,1,1.79
3563,395,9,1,1,1,1,0.54
3564,396,1,0,0,0,0,9.74
3565,396,2,0,0,0,0,8.38
3566,396,3,0,0,0,0,7.74
3567,396,4,0,0,0,0,6.88
3568,396,5,0,0,0,0,5.3
3569,396,6,0,1,0,0,3.83
3570,396,7,1,1,1,1,2.67
3571,396,8,1,1,1,1,1.89
3572,396,9,1,1,1,1,0.55
3573,397,1,0,0,0,0,9.8
3574,397,2,0,0,0,0,8.42
3575,397,3,0,0,0,0,7.72
3576,397,4,0,0,0,0,6.97
3577,397,5,0,0,0,0,5.68
3578,397,6,0,1,0,0,4.01
3579,397,7,1,1,1,1,2.55
3580,397,8,1,1,1,1,1.58
3581,397,9,1,1,0,1,0.43
3582,398,1,0,0,0,0,9.88
3583,398,2,0,0,0,0,8.48
3584,398,3,0,0,0,0,7.76
3585,398,4,0,0,0,0,6.94
3586,398,5,0,0,0,0,5.34
3587,398,6,0,0,0,0,3.21
3588,398,7,0,0,0,0,1.63
3589,398,8,0,0,0,0,0.67
3590,398,9,0,0,0,0,0.08
3591,399,1,0,0,0,0,9.7
3592,399,2,0,0,0,0,8.42
3593,399,3,0,0,0,0,7.68
3594,399,4,0,0,0,0,6.91
3595,399,5,0,0,0,0,5.73
3596,399,6,0,1,0,0,4.26
3597,399,7,1,1,1,1,2.86
3598,399,8,1,1,0,1,1.33
3599,399,9,0,1,0,0,0.28
3600,400,1,0,0,0,0,9.8
3601,400,2,0,0,0,0,8.46
3602,400,3,0,0,0,0,7.73
3603,400,4,0,0,0,0,7.05
3604,400,5,0,1,0,0,6.01
3605,400,6,0,1,1,1,4.51
3606,400,7,1,1,1,1,2.98
3607,400,8,1,1,0,1,1.45
3608,400,9,0,1,0,0,0.36
3609,401,1,0,0,0,0,9.68
3610,401,2,0,0,0,0,8.46
3611,401,3,0,0,0,0,7.78
3612,401,4,0,0,0,0,7.15
3613,401,5,0,0,0,0,5.94
3614,401,6,0,1,0,0,4.24
3615,401,7,1,1,1,1,2.91
3616,401,8,1,1,0,1,1.42
3617,401,9,0,0,0,0,0.26
3618,402,1,0,0,0,0,9.77
3619,402,2,0,0,0,0,8.55
3620,402,3,0,1,0,0,7.86
3621,402,4,0,0,0,0,7.18
3622,402,5,0,0,0,0,5.69
3623,402,6,0,1,0,0,3.93
3624,402,7,1,1,1,1,2.9
3625,402,8,1,1,1,1,1.77
3626,402,9,0,1,0,0,0.38
3627,403,1,0,0,0,0,9.67
3628,403,2,0,0,0,0,8.48
3629,403,3,0,0,0,0,7.78
3630,403,4,0,0,0,0,7.11
3631,403,5,0,0,0,0,5.63
3632,403,6,0,0,0,0,4.01
3633,403,7,1,1,1,1,3.07
3634,403,8,1,1,1,1,2.01
3635,403,9,1,1,1,1,0.74
3636,404,1,0,0,0,0,9.61
3637,404,2,0,0,0,0,8.45
3638,404,3,0,1,0,0,7.81
3639,404,4,0,1,0,0,7.23
3640,404,5,0,0,0,0,5.99
3641,404,6,0,1,0,0,4.41
3642,404,7,1,1,1,1,3.38
3643,404,8,1,1,1,1,2.15
3644,404,9,0,1,0,0,0.62
3645,405,1,0,0,0,0,9.68
3646,405,2,0,0,0,0,8.39
3647,405,3,0,0,0,0,7.75
3648,405,4,0,0,0,0,7.13
3649,405,5,0,0,0,0,5.87
3650,405,6,0,1,0,0,4.42
3651,405,7,1,1,1,1,3.31
3652,405,8,1,1,1,1,2.11
3653,405,9,0,1,0,0,0.75
3654,406,1,0,0,0,0,9.64
3655,406,2,0,0,0,0,8.35
3656,406,3,0,0,0,0,7.68
3657,406,4,0,0,0,0,7.02
3658,406,5,0,1,0,0,5.8
3659,406,6,0,1,0,0,4.42
3660,406,7,1,1,1,1,3.28
3661,406,8,1,1,0,1,1.75
3662,406,9,0,1,0,0,0.59
3663,407,1,0,0,0,0,9.71
3664,407,2,0,0,0,0,8.35
3665,407,3,0,1,0,0,7.73
3666,407,4,0,1,0,0,7.2
3667,407,5,0,1,0,0,6.09
3668,407,6,0,1,0,0,4.18
3669,407,7,0,1,0,0,2.4
3670,407,8,0,1,0,0,1.14
3671,407,9,0,1,0,0,0.34
3672,408,1,0,0,0,0,9.54
3673,408,2,0,0,0,0,8.3
3674,408,3,0,0,0,0,7.69
3675,408,4,0,1,0,0,7.25
3676,408,5,0,1,0,0,6.18
3677,408,6,1,1,1,1,4.48
3678,408,7,1,1,0,1,2.95
3679,408,8,0,1,0,0,1.45
3680,408,9,0,1,0,0,0.59
3681,409,1,0,0,0,0,9.57
3682,409,2,0,0,0,0,8.33
3683,409,3,0,1,0,0,7.74
3684,409,4,0,1,0,0,7.32
3685,409,5,1,1,1,1,6.31
3686,409,6,1,1,1,1,4.49
3687,409,7,1,1,0,1,2.83
3688,409,8,0,0,0,0,1.24
3689,409,9,0,0,0,0,0.42
3690,410,1,0,0,0,0,9.48
3691,410,2,0,0,0,0,8.3
3692,410,3,0,0,0,0,7.66
3693,410,4,0,1,0,0,7.02
3694,410,5,0,1,0,0,5.88
3695,410,6,0,1,0,0,4.26
3696,410,7,0,0,0,0,2.8
3697,410,8,0,0,0,0,1.44
3698,410,9,0,1,0,0,0.72
3699,411,1,0,0,0,0,9.51
3700,411,2,0,0,0,0,8.41
3701,411,3,0,1,0,0,7.78
